7985,Like or RT if you will NOT be taking a Coronavirus vaccine.
7986,".@MSNBC

PLS #Report: It’s #Crucial That #China...#BanYulin The #DogCatMeatTrade &amp; #WetMarkets

#Healthy &amp; #Diseased #Animal Are #Crowded Together For #Transport...

#Unsanitary LIVE #Slaughter #Prep = #BreedingGround For #Rabies &amp; #Viruses Like #COVID19 

https://t.co/adwB4y7ss2"
7987,"#GoodNews

1st Corona patient in Nashik is cured. His second report is also Negative.

Hearty congratulations to team Civil Hospital for such a fantastic job 🌹

#WeWillGetThroughThisTogether"
7988,"Keith Taylor, a 33-year-old Saraland Waffle House worker, is remembered by his mother as a ""good son"" and ""lovable child.""  He died April 1 in Washington County after testing positive for the coronavirus. https://t.co/wju0efctba https://t.co/nkSIGqvtUJ"
7989,"Oh my days.
Trump saying that the Coronavirus is too “brilliant” to be treated with antibiotics 🤦‍♀️🤦‍♀️🤦‍♀️
Even if it was a shit virus it would still not be able to be treated with antibiotics.
This, people, is the POTUS."
7990,"The United States eclipsed Italy in reporting more than 18,850 dead around midday. A short time afterward, Italy reported a total of nearly 19,500.

https://t.co/g0wOgD9ELT"
7991,"Journalists at the Government Coronavirus briefings should spend less time asking questions on when the lockdown will end and how Boris is doing and more time questioning why the Government locked down too late and provided insufficient PPE, ICU beds, ventilators and tests."
7992,Absolutely. What do you have to say for yourself @realDonaldTrump other than to do what you usually do: take ZERO responsibility and blame Obama and Hillary for all of your shortcomings?
7993,"Again, Italy's population is less than 20% of ours. https://t.co/fjF4EZg36B"
7994,First thing I'm gonna do after lockdown is go to lush so i can get three months of aggressive human interaction in about ten minutes.
7995,"@realDonaldTrump 1.5M in nursing homes/average # of beds 61/15,000 nursing homes/use this as testing sample/test all/report data 2 WHCV task force/Treat sick COVID19 patients with Hydroxychloroquine/send data 2 WHCV task force/monitor tests"
7996,"Smashed windows and racist graffiti: Vandals target Asian Americans amid coronavirus. 
Some vandalized Asian-owned businesses can't afford repairs amid huge customer declines: @NBCAsianAmerica. #AsianAmerican #coronavirus 
https://t.co/rQXhLFgfA3 https://t.co/kgxdpXRvxN"
7997,"Interesting thread on what is happening in Wuhan. Obviously it is screened by the evil communist regime in China, but still provides a lens on what could happen in the US. Restaurants are empty and people are not shopping. You have to be tested before going to work or traveling."
7998,"Iran's Health Ministry called China's coronavirus figures &amp; reports ""a bitter joke."" Iranian scientists are speaking up while the ayatollahs’ govt immediately comes to China's support. Not even the most untrustworthy nation on earth trusts China now. 
https://t.co/TJOhLeCjA2"
7999,"BBC News - Coronavirus: NHS workers' lives at risk over PPE shortages, says BMA
https://t.co/kZ5wJwXBCM

If there is enough, why is my neighbour needing @3dReproductions covid shields @MattHancock. Why the hell are private 3d printing companies, schools and University's printing"
8000,The lockdown regulations will be implemented with increased ferocity and no mercy will be shown to those who continue to flout the law and place the lives of others at risks #LockdownSA https://t.co/9lctONvVwU
8001,"‘The Coronavirus Doesn’t Have a Race Problem—America’s Systems Do.’ 

By me. For us. In @cosmopolitan. Until we are all well. ❤️✊🏾
 https://t.co/RnGz704Vxj"
8002,"@nutquacker1 Yes, I thought these restrictions we're about the coronavirus, not Environmental causes.  There she goes again though, pushing her Personal Agenda on everyone in the state."
8003,"Some used to mock PM Modi’s simplistic schemes. Some failed to understand their relevance. Today, as we live through a lockdown, their transformative effect is visible and their importance is dawning on us.

Read and share if you concur with my views."
8004,Lolzzzzz
8005,"As part of our preparations for COVID19 we’re working with partners to develop three field hospitals. The first, at the Vale Resort, will be able to take patients, if needed, from the end of April. See how this work is progressing below 👇🏻 https://t.co/IHx8lKR6kZ"
8006,Lockdown in Brampton Canada has compelled Indian origin ladies to share some moments together  flashing their best dresses staying away from each other. https://t.co/f7KQLkGfeD
8007,".@Rihanna is donating $2.1M to help domestic violence victims, as reports of abuse rise worldwide. Her donation will support LA programs providing shelter and support to 90 people per week during #coronavirus lockdown. https://t.co/hMQAM0NcW3"
8008,Is coronavirus the end of everything or the start of something new? https://t.co/dMsVAMHhe0
8009,"Editorial from the Denver Post:

""President Donald Trump is treating life-saving medical equipment as emoluments he can dole out as favors to loyalists. It’s the worst imaginable form of corruption — playing political games with lives.""

https://t.co/fCF6ssx9iR"
8010,"Great!

First, I would like to speak with Dr. AI Fen. 

She worked at Wuhan Central Hospital and tried to sound the alarm on the virus.

Could you un-disappear her so we could speak?

https://t.co/yvxGSKSEk9"
8011,"@SenFeinstein How much did the @Iran pay U to lobby to lift sanctions? The whole world world is fighting this bug, but you whine to @realDonaldTrump to help an enemy of to the 🇺🇲. Reminder: U are a US Senator, so please act like it.
🚨I follow back all Patriots"
8012,"To everyone who said “don’t politicise” the coronavirus pandemic: this story shows exactly why you’re wrong.

Boris Johnson’s government have blood on their hands - and history will absolve everyone who questioned their disastrously incompetent handling of this situation. https://t.co/F90dZ7UPeW"
8013,RT if you are yet to receive lockdown money from anyone.
8014,RT for a chance to win a black Stayhomehub dad hat 🔥 all collection sales from the Stayhomehub Collection go to Coronavirus relief https://t.co/TjQIXJ3Qaw https://t.co/Fa5MVom9s4
8015,"As Attorney General of CA, I fought price gouging during wildfires, and I’m proud to introduce a bill with @ewarren to make price gouging illegal nationwide. We have to do what we can to protect consumers against those who’d take advantage of a crisis like the coronavirus."
8016,"DEMONETISATION - Poor suffered. Not those with Black money

GST - Small Businesses suffered. Not Adani &amp; Ambani

CAA-NRC - Indian Muslims targeted. Not illegal immigrants

LOCKDOWN - Poor &amp; Migrants suffer. Not those with Balconies
 
PR planning : 100/100
Governance : 0/100"
8017,"Serializing *free* from my Pinned Tweet
to help make #lockdown bearable 😊 https://t.co/qVVU4yBm3t"
8018,"PM has taken correct decision to extend lockdown. Today, India’s position is better than many developed countries because we started lockdown early. If it is stopped now, all gains would be lost. To consolidate, it is imp to extend it"
8019,"Here’s how the BJP IT cell now controls the Govt of India. 

Y’day @amitmalviya posted fake news citing a NON-EXISTENT ICMR report claiming that Covid-19 cases would’ve crossed 8 lac without the lockdown. 

Today, the Health Ministry backtracks &amp; officially quotes that number. https://t.co/4kG4t34rFH"
8020,Only 5 Namazis but dozens of media persons allowed to cover Masjid events during current Corona lockdown? 🤔 https://t.co/OXAT4F4jY1
8021,More people have now died from the coronavirus in the US than anywhere else in the world. When will it start curving down? https://t.co/IjP9O3iYA5
8022,Crises like #coronavirus kill poorer &amp; more disadvantaged women &amp; men: those who cannot afford to work from home; those who never heard of out-of-town weekend homes but live in crammed houses; those who’re undernourished or obese; those who’re uninsured &amp; with health issues.
8023,"NEW @NYTIMES CORONAVIRUS INVESTIGATION reveals just how many warnings TRUMP shrugged off.

EXAMPLE: In January, @SecAzar twice warned of a coming pandemic, but @POTUS said he was being alarmist &amp; told him to calm down.

AZAR's authority was soon reduced. https://t.co/xqheegmnFS"
8024,"@spectatorindex You must mean... 

Coronavirus in China

Cases: 819,530

Deaths: 333,900

Recoveries: 7,525

lol"
8025,"Population of Spain 46 million
Population of Italy 60 million
Population of UK 67 million.
Deaths per million:
Spain 342
Italy 312
France 202
UK 132
Lewis failed to mention France, well he would wouldn't he, they have had more deaths most days, including today sadly."
8026,"Because our govt wasted entire February for @realDonaldTrump &amp; his family. Then first 15 days of March were used for toppling MP govt. On March 13, health min said pandemic is no threat to India &amp; on 24th entire country was put in lockdown."
8027,More than 65% of the total #COVID19 positive cases in New Delhi are from the #TablighiJamaat members who attended the Nizamuddin Markaz.
8028,"Barack Obama seems to have seen the future and the coming of the Coronavirus pandemic. He gave the Warning. 😳😳😳

📽️:CNN https://t.co/wrFutvS6JA"
8029,GLAS with this weather 😭😭
8030,".@andersoncooper calls today's coronavirus briefing a “hijacking of the task force press conference by a President determined to rewrite the history of his early and reprehensibly irresponsible response.”

“This is not normal and it matters because this is life or death,” he adds https://t.co/gMg4YfYeDH"
8031,"@ManojTiwariMP @BJP4Delhi Its CONSPIRACY by opposition/fake/paid news channel to make Modiji LOCKDOWN fail &amp; creat PANIC by RUMOURS e.g. earlier by moving migrants labourers in mass, then on hydroxychloroquine, now giving communal angle to TJ even on speaking truth. BJP Government is active &amp; helping🙏"
8032,"President Trump: You need to get a handle on testing. NOW.

We fought for free coronavirus testing. And we’re continuing to fight to ensure that Americans are getting tested so we can beat this pandemic and help those affected."
8033,"look 4G or 5G, this coronavirus can’t take out a real g. ya feel me? https://t.co/STZwna8g3N"
8034,South Africa's crime rate has reduced after placing a ban on the sale of alcohol and cigarettes during its 5 weeks Coronavirus lockdown.
8035,Growing attacks on Muslims in India even as it fights to contain the #COVID19 outbreak. https://t.co/Hs54GNClqS https://t.co/bwbkjrHxHW
8036,"China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But they can't close down the farmer's market from hell?  #CoronaVirus #WetMarkets https://t.co/pvkfhdTk4i"
